부서명,소속,직위,전화번호,담당업무
사회보장과,생활보장팀,주무관,02-3423-6026,"○ 의료급여기금 특별회계 예산 및 결산(의료급여 예산 총괄) ○ 의료급여관리사 인건비 등 관련 업무 ○ 의료급여 부당이득금 소송업무 총괄 ○ 의료급여 부당이득금 환수 ○ 의료급여 수급자 치석제거, 임플란트 및 노인틀니 관련 업무 ○ 재가의료급여 총괄 ○ 의료급여 요양비 지급(당뇨병)"
사회보장과,생활보장팀,주무관,02-3423-5864,"○ 성과관리계획 및 평가 ○ 직원 제수당 및 일상경비 집행 ○ 문서수발, 기록물관리, 보안 ○ 물품관리 및 사회복무요원(행정) 관리 ○ 정부양곡할인지원(기초생활수급자 및 차상위계층) ○ 의료급여 요양비 지급(임신출산진료비) ○ 기타 타직원에 속하지 않은 업무"
사회보장과,생활보장팀,주무관,02-3423-5865,"○ 국민기초생활보장 생계급여 보장결정, 통지, 급여 지급 ○ 국민기초생활보장 생계급여 보장비용 환수 ○ 입양대상아동 생계급여 보장결정 및 급여 지급 ○ 의사무능력자의 급여 관리 ○ 의료급여 장애인보조기기 지원(대금지급) ○ 의료급여 요양비 지급(자가도뇨, 복막투석, 기침유발기, 인공호흡)"
사회보장과,생활보장팀,주무관,02-3423-5879,"○ 국민기초생활보장 의료급여 보장결정 및 통지, 자격관리 (의료급여증, 독립유공자 진료증 발급 및 반납) ○ 중증암환자 및 희귀난치성질환자 산정특례 등록 관리 ○ 행려환자 자격책정 및 관리 ○ 의료급여 본인부담금 지원 (건강생활유지비, 본인부담 보상금, 초과금, 환급금, 입양아동의료비 정산 지급) ○ 의료급여 정산진료비 지급결정 및 통보 ○ 의료급여 장애인보조기기 지원(적정 결정 및 통보)"
사회보장과,생활보장팀,주무관,02-3423-5870,"○ 의료급여 요양비 지급(양압기, 산소치료) ○ 지방생활보장위원회 지원 ○ 기타 행정업무 지원"
사회보장과,생활보장팀,주무관,02-3423-5866,"○ 의료급여 관리 (압구정동, 대치1・2・4동, 역삼1동, 도곡1・2동, 세곡동) ・의료급여 사례관리 및 상담 업무 ・의료급여 연장승인 및 선택에 관한 업무(시설포함) ・동일성분의약품 중복투약업무 및 사후 관리 업무 ○ 의료급여 사례관리 계획 수립 및 실적 보고"
사회보장과,생활보장팀,주무관,02-3423-5867,"○ 의료급여관리 (신사동, 논현1동, 청담동, 삼성1ㆍ2동, 개포3동) ・의료급여 사례관리 및 상담 업무 ・의료급여 연장승인 및 선택에 관한 업무 ・동일성분의약품 중복투약업무 및 사후 관리 업무 ○ 의료급여 중복(이중)청구 조사 등 사후 관리 업무 ○ 의료급여 연장승인 및 선택에 관한 총괄 업무"
사회보장과,생활보장팀,주무관,02-3423-5868,"○ 의료급여 관리 (논현2동, 역삼2동, 개포1・2・4동, 일원본동, 일원1동) ・의료급여 사례관리 및 상담 업무 ・의료급여 연장승인 및 선택에 관한 업무 ・동일성분의약품 중복투약업무 및 사후 관리 업무 ○ 의료급여 상해요인 조사 및 결정 100만원 이하"
사회보장과,생활보장팀,주무관,02-3423-5869,○ 의료급여관리(수서동) ・의료급여 사례관리 및 상담 업무 ・의료급여 연장승인 및 선택에 관한 업무 ・동일성분의약품 중복투약업무 및 사후 관리 업무 ○ 의료급여 상해요인 조사 및 결정 100만원 이상 ○ 의료급여 신규 수급자 교육
사회보장과,사회보장과,주무관,02-3423-7662,"○ 동행센터운영 총괄, 주요업무사업 추진 ○ 동 단위 사례관리 및 복지자원 발굴 ○ 동보장협의체 운영 ○ 명예사회복지공무원, 우리동네돌봄단 ○ 복지대상자 모니터링, 안부확인사업"
사회보장과,자활주거팀,팀장,02-3423-5871,○ 자활주거팀 업무총괄 ○ 자활사업 총괄계획 수립 및 추진총괄
사회보장과,자활주거팀,주무관,02-3423-5874,"○ 자활사업 종합계획 수립 및 추진 ○ 강남지역자활센터 운영 및 관리 ○ 자활근로사업(민간위탁) 관리 ○ 자활기금 운용 및 자활기관협의체, 자활기금운용위 관리 ○ 개청50주년 자활 행사 업무 ○ 조건부수급자 자활지원 상담 및 계획 수립 (세곡동, 대치1동)"
사회보장과,사회보장과,주무관,02-3423-7374,"- 통합민원처리 - 주민등록 등초본 발급 총괄 - 인증기관리, 전입세대 열람 총괄"
사회보장과,사회보장과,주무관,02-3423-8512,"기초생활보장수급자 및 차상위 관리 총괄, 긴급복지(서울형 포함) 총괄, 의료급여수급자 관리, 서울형기초보장, 이웃돕기(따뜻한겨울나기), 새마을부녀회"
사회보장과,자활주거팀,주무관,02-3423-5872,"○ 조건부수급자 관리 총괄 ○ 조건부수급자 생계급여 중지 결정 및 통보 ○ 조건제시유예자 및 조건불이행자 관리 총괄 ○ 조건부수급자 자활지원 상담 및 계획 수립, 통보서 발송 [역삼1동]"
사회보장과,자활주거팀,주무관,02-3423-5873,"○ 시립여성보호센터 운영관리 ○ 거리노숙인 관리 및 보호 ○ 노숙인 관리업무 기간제근로자 및 안심일자리 참여자 관리 ○ 가사・간병 방문 지원 ○ 조건부수급자 자활지원 상담 및 계획 수립 (일원1동, 삼성1・2동, 대치2동)"
사회보장과,자활주거팀,주무관,02-3423-5786,"○ 국민기초 주거급여 수급자 보장결정 ○ 국민기초 주거급여 수급자 관리 및 급여지급 ○ 국민기초 주거급여 수급자 보장비용 환수 총괄 ○ 조건부수급자 자활지원 상담 및 계획 수립 [개포4동, 일원본동, 개포1동, 도곡2동, 신사동]"
사회보장과,자활주거팀,주무관,02-3423-5878,"○ 취약계층 주거지원(공공임대주택 및 민간임대주택 지원) ○ 서울형주택바우처 지원사업 및 기타 주거지원사업 ○ 청년 월세 한시 특별지원 사업 ○ 주거취약계층 주거상향지원 사업 ○ 희망의 집수리사업, 저소득 에너지 효율화 사업 ○ 조건부수급자 자활지원 상담 및 계획 수립 (논현1동, 청담동, 도곡1동)"
사회보장과,자활주거팀,주무관,02-3423-5875,"○ 자활근로사업(구청직영) 관리 및 참여자 급여지급 ○ 차상위자활 보장결정 및 자활사업단 배치 통보 ○ 자산형성지원사업 ○ 조건부수급자 자활지원 상담 및 계획 수립 (대치4동, 개포3동, 역삼2동)"
사회보장과,자활주거팀,주무관,02-3423-5876,"○ 자활사업단 배치 통보 ○ 조건제시유예자 및 조건불이행자 관리(신사동~대치4동) ○ 조건제시유예 만료자 관리 및 상담안내문 발송 ○ 조건부수급자 자활지원 상담 및 계획 수립(수서동, 논현2동, 개포2동, 압구정동), 통보서 발송(신규 총괄)"
사회보장과,사회보장과,주무관,02-3423-8442,"○ 복지공통업무(위기가정발굴 및 초기상담, 긴급복지, 사례관리) ○ 돌봄S0S센터, 명예사회복지공무원, 통합사례관리, 우리동네돌봄단 운영 ○ 복지공동체(나눔가게, 나눔이웃 발굴관리) ○ 영유아복지 ○ 학습동아리 총괄"
사회보장과,통합조사팀,팀장,02-3423-5791,○ 통합조사팀 업무 총괄 ○ 통합조사 대상사업 조사기획 및 조정 ○ 통합조사 관련 가정방문 실태조사 및 상담/민원조정 ○ 지방생활보장위원회 심의안건(가족관계해체 등)검토 및 슈퍼비전 제공
사회보장과,사회보장과,주무관,02-3423-8493,"-동행센터(복지대상자 모니터링 및 평가 등) 총괄 -중장년 여성 장애인 1인가구 저속노화 커뮤니티 운영 -장애인 복지급여(장애인연금・장애수당) -장애인 서비스 신청(복지카드, 주차표지,고속도로할인카드 등) -장애인 보장구 및 보조기기 지원 -지역사회서비스투자사업(발달, 재활, 안마 바우처, 방과후서비스 장애아동청소년 자립생활 역량강화 등) -공통업무(복지플래너, 복지상담전문관) -복지플래너 : 대치(아)107동 7층~15층, 대치(아)217~219동, 탄천관사"
사회보장과,통합조사팀,주무관,02-3423-5792,○ 임대주택 신청조사 총괄 ○ 안심소득조사 총괄 ○ 복지급여 신청가구 상담 및 조사[세곡동]
사회보장과,통합조사팀,주무관,02-3423-5783,한부모가족 신청 조사 총괄 초.중.고학생 교육비 신청 조사 총괄 복지급여 신청가구 상담. 조사 담당동 수서동 .압구정동
사회보장과,통합조사팀,주무관,02-3423-5794,"○ 서울형 유급병가지원 신청자 조사 총괄 ○ 복지급여 신청가구 상담・조사 [대치1동, 대치2동, 대치4동]"
사회보장과,통합조사팀,주무관,02-3423-5784,○ 서울형 유급병가지원 신청자 조사 총괄 ○ 복지급여 신청가구 상담・조사 [논현1동]
사회보장과,통합조사팀,주무관,02-3423-5785,"○ 장애인연금, 차상위장애인 신청조사 총괄 ○ 장애인 행정도우미 관리 ○ 복지급여 신청가구 상담. 조사[신사동, 역삼2동]"
사회보장과,통합조사팀,주무관,02-3423-6023,"○ 자산형성사업(통장) 조사 총괄 ○ 차상위(본인부담경감, 자활, 확인사업) 조사 총괄 ○ 복지급여 신청가구 상담・조사 [일원본동, 일원1동]"
사회보장과,통합조사팀,주무관,02-3423-5799,○ 복지급여 신청가구 상담・조사 ○ 팀 서무
사회보장과,사회보장과,주무관,02-3423-5787,"○ 희귀질환자 의료비지원 신청자 조사 총괄 ○ 타법의료급여 신청자 조사 총괄 ○ 특별지원대상청소년 신청자 조사 총괄 ○ 복지급여 신청가구 상담. 조사[삼성1동, 삼성2동, 도곡1동, 도곡2동]"
사회보장과,통합관리팀,팀장,02-3423-5801,○ 통합관리팀 업무 총괄 ○ 복지급여대상자 월별・정기・기타 확인조사 총괄 ○ 행복e음ㆍ신고ㆍ인지자료 등 변동사항 처리 총괄 ○ 통합관리대상 상담 및 민원조정
사회보장과,통합관리팀,주무관,02-3423-5808,"○ 기초생계급여수급자 변동관리 총괄 ○ 지방생활보장위원회 심의관련업무 총괄 ○ 복지급여대상자 월별・정기・기타 확인조사 ○ 행복e음ㆍ신고ㆍ인지자료 등 변동사항 처리 [역삼1동, 신사동]"
사회보장과,통합관리팀,주무관,02-3423-5802,"○ 기초주거급여수급자 변동관리 총괄 ○ 급여변동 및 부(적)정수급 조사관리 총괄 ○ 복지급여대상자 월별・정기・기타 확인조사 ○ 행복e음ㆍ신고ㆍ인지자료 등 변동사항 처리[수서동(SH,수서기타), 대치1동, 일원본동]"
사회보장과,통합관리팀,주무관,02-3423-5803,○ 한부모가족지원대상자 변동관리 총괄 ○ 복지급여대상자 월별・정기・기타 확인조사 ○ 행복e음・신고・인지자료 등 변동사항 처리 [수서LH(101-114)]
사회보장과,통합관리팀,주무관,02-3423-5809,"○ 기초연금사업 변동관리 총괄 ○ 복지급여대상자 월별・정기・기타 확인조사 ○ 행복e음・신고・인지자료 등 변동사항 처리[세곡동(자곡LH), 압구정동, 청담동, 개포3동(대치A 101동~103동]"
사회보장과,통합관리팀,주무관,02-3423-5804,"○ 기초의료급여수급자 변동관리 총괄 ○ 조건부과 및 맞춤형급여 유형변동관리 총괄 ○ 복지급여대상자 월별・정기・기타 확인조사 ○ 행복e음・신고・인지자료 등 변동사항 처리[세곡동(세곡, 율현), 개포1동, 도곡1동]"
사회보장과,통합관리팀,주무관,02-3423-5806,"○ 사회보장급여대상자 전・출입 관리 총괄 ○ 팀 전자문서 배분 ○ 복지급여대상자 월별・정기・기타 확인조사 ○ 행복e음ㆍ신고ㆍ인지자료 등 변동사항 처리 [삼성1동, 대치2동, 개포2동, 세곡동(자곡기타)]"
사회보장과,통합관리팀,주무관,02-3423-6028,"○ 차상위본인부담경감 변동관리 총괄 ○ 복지급여대상자 월별・정기・기타 확인조사 ○ 행복e음ㆍ신고ㆍ인지자료 등 변동사항 처리 [논현2동, 삼성2동, 도곡2동]"
어르신복지과,어르신복지과,과장,02-3423-5900,○ 어르신복지과 업무 총괄
어르신복지과,어르신정책팀,팀장,02-3423-5311,○ 정보화기획팀 업무 총괄
어르신복지과,어르신정책팀,주무관,02-3423-5906,○ 노인(종합)복지관 운영 ○ 노인복지자문위원회 운영 ○ 노인복지시설 지도회계 점검 ○ 어버이날 행사 추진
어르신복지과,어르신정책팀,주무관,02-3423-5904,"○ 어르신 복합문화공간(강남형 노인교실) 운영 및 관리 - 어르신복합문화공간 조성 및 운영계획 수립 - 매봉, 학리, 삼성, 은곡, 선정 시니어센터(5개소) 운영 및 관리 ○ 어르신 복합문화공간 실내인테리어 공사 및 개관식 - 도곡1노인복지관, 선정시니어센터 실내인테리어 공사 및 개관식 - 삼성시니어센터 개관식 ○ 구청장 공약사업 및 역점사업 추진 및 총괄 관리 - 강남구 어르신복합문화공간 조성"
어르신복지과,어르신정책팀,주무관,02-3423-5902,"○ 예산 및 결산, 행정감사, 주요업무계획, 구의회 업무 총괄 ○ 일상경비, 세외수입, 회계 업무 ○ 문서접수 및 직원 교육 및 후생 관련 업무 ○ 수당 지급 (초과근무, 출장, 연가보상비 등) 업무 ○ 부서 물품 및 보안 업무 ○ 기타 타직원의 업무에 속하지 않은 사항"
어르신복지과,어르신정책팀,주무관,02-3423-5907,"○ 세곡커뮤니티센터 시설 운영 및 관리 ○ 70플러스 특화 프로그램 선정 및 운영 ○ 노인복지시설 동행일자리(공공근로 관리 등) ○ 노인복지시설 사회복무요원 관리 ○ 서울형 어르신놀이터 조성사업 업무 ○ 따뜻한 겨울나기 사업 ○ 문서접수, 기록관리, 부서 공용차량 관리, 특근매식비 업무"
어르신복지과,어르신재가복지팀,팀장,02-3423-5401,○ 여권팀 총괄
어르신복지과,어르신재가복지팀,주무관,02-3423-5922,"○ 독거어르신 AI돌봄사업 ○ 노인맞춤돌봄서비스 운영 ○ 강남구 노인통합지원센터 운영 ○ 폭염・한파 대비 노약자 보호, 쉼터 지정 및 운영"
어르신복지과,어르신재가복지팀,주무관,02-3423-5924,"○ 장기요양기관 지정(갱신) 총괄 ○ 재가노인복지시설・재가장기요양기관 운영 및 관리 - 방문요양 등 설치 및 변경, 휴・폐업, 지도점검 및 행정처분 ○ 장기요양기관 지정(갱신) 심사위원회 운영 ○ 재가복지시설 재건축 및 리모델링 관련 업무 (역삼재가노인 ・ 명화데이케어센터) ○ 기타 타 직원에 속하지 않는 업무"
